"IDcountry","(Intercept)","ST28Q012","ST28Q013","ST28Q014","ST28Q015","ST28Q016","ST27Q032","ST27Q033","ST27Q034","ST37Q052","ST37Q053","ST37Q054","ST13Q012","ST13Q013","ST13Q014","ST13Q015","ST37Q022","ST37Q023","ST37Q024","ST26Q062","ST17Q012","ST17Q013","ST17Q014","ST17Q015","IC01Q042","IC01Q043","ST27Q042","ST27Q043","ST27Q044","IC01Q092","IC01Q093","ST62Q192","ST62Q193","ST62Q194","ST62Q195","ST42Q022","ST42Q023","ST42Q024","ST26Q042","ST37Q012","ST37Q013","ST37Q014","ST37Q032","ST37Q033","ST37Q034","ST62Q062","ST62Q063","ST62Q064","ST62Q065","ST43Q062","ST43Q063","ST43Q064","ST07Q012","ST07Q013","ST05Q012","ST05Q013","ST62Q032","ST62Q033","ST62Q034","ST62Q035","ST84Q032","ST84Q033","ST84Q034","ST37Q072","ST37Q073","ST37Q074","ST27Q052","ST27Q053","ST27Q054","ST42Q032","ST42Q033","ST42Q034","ST42Q082","ST42Q083","ST42Q084","ST42Q052","ST42Q053","ST42Q054","ST37Q042","ST37Q043","ST37Q044","SC14Q052","SC14Q053","SC14Q054","IC03Q012","IC03Q013","IC03Q014","IC03Q015","ST62Q122","ST62Q123","ST62Q124","ST62Q125","ST62Q162","ST62Q163","ST62Q164","ST62Q165","ST61Q072","ST61Q073","ST61Q074","ST42Q012","ST42Q013","ST42Q014","ST61Q052","ST61Q053","ST61Q054","ST79Q072","ST79Q073","ST79Q074","ST91Q062","ST91Q063","ST91Q064","ST27Q012","ST27Q013","ST27Q014","ST62Q022","ST62Q023","ST62Q024","ST62Q025","IC22Q082","IC22Q083","IC22Q084","ST79Q042","ST79Q043","ST79Q044","ST15Q012","ST15Q013","ST15Q014","SC44Q062","SC44Q063","ST35Q032","ST35Q033","ST35Q034","ST84Q012","ST84Q013","ST84Q014","SC22Q012","SC22Q013","SC22Q014","ST61Q092","ST61Q093","ST61Q094","ST37Q062","ST37Q063","ST37Q064","ST93Q012","ST93Q013","ST93Q014","ST93Q015","ST26Q112","SC14Q082","SC14Q083","SC14Q084"
"NOR",385.897484345985,-7.97276111336237,8.62055516484482,20.789321569892,32.8929771241944,38.2947812023283,-25.9246648546958,-3.63676842454013,-6.27070009809983,-9.86866549402005,-14.0910836063293,-9.09937851699535,-7.55881400002636,1.58198549775268,-24.2611340346797,-22.793451484271,-5.19756773143664,-14.6349530503455,-15.7848221314739,-23.7864486761208,1.23914048541673,-6.88052838313908,8.72144650841497,-64.659982077189,-39.3307538771486,-37.4080875784668,-5.90039923435302,-2.49830240537767,-7.18137420447033,3.14741745211556,-0.52302203615176,14.3592342064366,4.03474894651822,6.66953628571584,5.15169773637475,9.38334616784743,18.3304704272659,30.0959580081003,-17.5437746591353,-8.24489221348423,-4.36838132742448,-15.0952323156459,-15.75225890687,-23.1788678634182,-29.6518768068939,0.440612200443804,3.80541479016962,8.47179768403096,6.72767069266225,3.29846498183222,6.79549108469655,11.4574288761305,4.27505097112565,-37.5938105379534,-22.3409136227719,2.02943026654705,1.77490657851642,1.86207045750117,-0.665576365029206,0.193234174852703,20.5240673437815,22.3787304228319,29.0270962445392,-0.346433166405566,-8.61387780817528,-17.338349975393,7.31892824927257,-1.18722149326071,-12.2386366864312,-0.477686701894812,6.84759037887571,6.08589529111117,6.33420213099602,16.3299861941212,22.2472300359225,9.77442334722255,7.1326519908799,6.9561514732798,2.27285188052898,-8.65984505398211,-8.68844717432177,-0.487751759849593,-9.14183423527091,3.3998012683734,-8.10086908341643,-5.61379861406329,-36.1205984959281,-99.3763202511808,-2.05730354873157,1.78881516642272,1.06853697060814,-0.425855577710052,5.96141353331712,1.61414647762476,1.85682068586885,1.91443725758625,2.80118393653309,-7.06945678147326,-4.08165950438669,6.91464106044968,19.1082289237025,29.1251750707106,-6.77560201020944,-11.417730835088,-26.411665888139,4.32013708398002,11.1111803598951,15.6624220354777,-17.4527435175834,4.02664901320332,0.369415669898914,-42.9746917689485,-1.81971982414788,4.03098499964525,0.532190209634099,-0.102587238468407,4.89079871779779,2.63253291180958,13.9033067543414,34.4872506538661,31.6758994215074,-0.167050574668222,10.1531213668184,14.7925658320202,0.881400661985308,16.9154084288301,-6.31478590510113,5.26443139467671,1.07015121411576,-15.6767684864177,-12.1265065978987,-4.72737996809067,0.522705141571819,12.509073438789,9.66574899964528,-12.6934217529042,-17.7246399204284,0,-6.98799628346886,-3.5628483225064,-15.5368903666883,-4.43321607933743,-13.1929318903483,-14.9645311656342,4.80675065981563,11.3695519354934,18.5785271176149,15.0552089341606,-6.16379053120012,1.89064870399877,8.62095824265956,-2.10945277595494
"NZL",343.782657645169,6.00416113058008,3.25045079744536,17.4818993263554,28.5670659824863,30.3390863448297,3.12672553840041,-2.69725291401337,5.95687261896789,-13.4338211878811,-17.8746799026802,-19.5618772505622,-6.73201322557416,4.69687023541216,18.9129670699938,53.2794060985324,-14.8939080964762,-12.7168328891599,-26.8952039444191,-10.1378231585746,-12.3218643460052,-2.68122198495263,4.22222367721898,-20.8558366186983,-7.51483199928009,2.03019026317389,18.5808585646242,13.7860320439699,-2.94984980144366,-4.71778198487059,-12.9527181496165,8.20033216778254,13.2728168222756,23.337884063965,21.3588253200346,10.9778459276108,22.8984501424251,28.6974476863324,4.34787349706605,-4.84796372474935,-21.4036244070468,-5.89027566924976,-10.5556402973151,-14.8802517914429,-9.48402018227301,-1.64287611630533,5.67987985483566,15.7891052996277,13.8250489765609,7.58140277551894,9.12663254000069,6.94486983101313,-25.2216371301487,-3.35187061680311,2.40862388888635,6.41525903865383,10.4026684621058,7.49651028595437,11.6343444758412,13.7625993606014,-2.76833356479379,13.8519170980331,22.137664578459,-6.8772700649323,-9.55465559329919,-8.26661436305961,7.07846623902914,9.92721777407821,11.3613590634518,8.2360475138666,10.2667499850807,12.5809082868742,-3.15153371501295,3.14410404372707,3.62265710754446,1.22933066118305,1.62393454580564,15.5508064214235,-3.40558374655567,-16.5604970595823,-16.7423747504928,6.01167036774738,3.62255097995617,-2.73929377571713,-10.1959447822426,-19.785054728884,-5.89846012945624,51.6371194824255,3.83044486518393,-5.07150001591725,4.69749269337738,4.36953253557337,8.41439157552253,15.4327471086132,21.1650887458329,27.8723151625232,2.92696410509413,-4.28553470091935,-2.70274410302794,-1.00617865473027,12.8337320262254,21.8003848287032,-4.4634963499391,-4.70503818732506,-8.48911011356236,1.63985057900811,9.04789957149128,16.0348318340367,3.55793599409717,9.4253533193883,9.9242654565744,2.38384254438175,21.4097666215659,13.6189736991558,10.551330026003,0.124847835218626,-4.95180163364583,2.03836002302612,18.393800765269,41.3234528073313,31.7427979318869,-6.08312688669678,5.32407048594813,5.06232430562037,-3.62388830849339,8.79718758134369,-0.334493639576205,-4.5358316296098,8.811185950105,-2.64966027020638,16.7223843860419,19.4256998713243,4.34318204111126,10.7113191217931,7.16551374866819,2.93119189940249,-10.9377205262321,-32.0260316399447,-6.32704339369412,-22.7744111814899,-9.01177230256067,-15.8398413066006,-13.8303022043733,-18.0627473987641,-18.636365524533,1.82743870611086,0.895684894549791,7.46688821949833,1.70397249672877,-3.4036665088128,-9.09711680239227,-5.04685436934551
"PER",264.126230428188,-1.6625720304519,10.608675154211,17.0001652268858,31.0024507139062,-16.0437429836762,12.4225235697378,12.4435803340883,25.6295184144245,-10.4417460664096,-13.6597208998083,-7.40219935442299,-47.9742662413684,-14.074535542601,-5.03745426549424,-6.64631242028402,-2.23079544696855,-8.43719548501932,-4.81530452165889,0.72017014611748,16.1113352509405,-0.729516243004143,-2.66218370449821,-9.96470302922201,-3.89278503566391,1.97614659273945,-1.12123088468817,5.47216933638665,-10.0206335031946,2.52088131930067,4.86587366514889,0.776722921070229,4.54359114694357,2.91353213094019,3.33272883386398,2.05474040957046,5.9137100951229,17.9670121838744,3.09559081725109,3.35248398828209,-0.987076805129673,-9.87084741733308,-4.42106684368505,-3.0857972984637,-1.73772816162365,-6.83880249889413,8.03422491638478,5.98442181844962,18.1454994741644,2.05628224401855,8.08227967601642,21.6857588788093,-28.567847394528,-35.5611921855753,8.77397685008713,6.44476646773337,8.18968458226349,8.18472933415983,3.06155373270017,5.7276051968802,-4.04604541157306,2.73479705644624,8.03577876641676,-3.54003821430312,-9.81143917515749,-4.87234515763501,-2.14450301177162,7.71404526264178,3.93043507887103,5.45380886444773,11.6661994147883,17.6136973317466,3.15557847148263,9.03508899013167,14.8326241665921,2.36077433957705,8.71564231278535,11.4618947734324,-2.58148917554756,-9.51823120418306,-8.15207758474595,2.07753050461698,-1.19551948096943,-10.5107147015665,-0.779470780385662,-1.34742620510447,-2.99445161711017,5.71224896718063,12.7805597468785,2.80787038297494,8.12948573843515,9.91345012917497,4.25397003216863,0.801441435210343,3.4586759084736,10.6119871643063,0.88012007264028,-7.63126204198591,2.62176837874939,3.8771509812127,7.25025963164335,1.33280590049688,1.52064430421051,3.16971587866557,-13.4430653431754,7.87143303256399,8.04168858169414,7.71468169984821,6.58455982541484,7.2112659219549,3.48527113037798,16.6774055956719,17.14934565279,25.5173663597914,-0.0335056169315344,5.01725339354821,6.38180057569941,9.35202312707323,-2.22859436831317,-4.02034021206999,-2.46645615019092,-2.91741408621259,1.49030496475935,0.154977804114845,-8.96976067941327,-15.125455777467,3.93873490666433,-4.69469495107841,2.5438006152902,8.5926861932542,18.3623620781728,8.3570056173805,4.37171674026558,11.7695519050621,8.65139462069088,-10.0543984205452,-15.4196372229943,-10.7465179230843,-6.57794142557946,-9.52072004662803,2.40723384490873,-4.25085322140448,-0.069390213370368,-0.993858899318912,4.06316077879691,13.5772516365429,10.581622260534,11.6076300197432,-7.57815188030492,5.10475365446484,-1.56473513984787,-10.6956515925103
"POL",414.569043352948,4.17890751340684,4.51971549384505,21.6367106276748,26.6881487572939,33.7503500480565,-4.21921708582026,0.511132462844179,5.49408547564798,-10.589099313438,-12.6335426540081,-17.0812953753855,-8.08529729912953,-13.4657777194091,0,-8.49206007875629,-5.45298033951353,-15.4507356503421,-19.5070818547691,11.2831631924987,-5.11044095390631,-4.50252150856858,0,2.33212497809916,-11.0986376747424,-17.5344351212808,6.38956708809521,2.8059119303779,6.93548639620039,-4.30716092234218,9.87944926179261,3.72788646393834,-3.27028758287071,4.79980511679173,12.891299513144,-3.98309615229642,10.9642242541493,17.4899883413168,-14.7394446199556,-11.5992994803492,-19.5765117603119,-26.5682170633318,-13.2648512396943,-16.8472275166337,-20.2630844861767,7.96845564734209,6.32308727441097,2.91992799163187,10.8062242283759,1.79290180427857,6.24793828740152,15.8361709387231,-8.57607062839455,-5.43873309854589,-3.62939136415117,0.484377324500035,-5.46680244250059,-3.32677531108834,4.31871486130596,8.59422315008818,9.32982628847339,17.2228945394934,19.4055598802682,3.98567401739806,-1.35937969323139,-15.1814241720142,-0.203652070746051,7.17943277488575,1.04521163389022,3.64986359079079,3.20599828924828,1.38668635609859,-0.460480636476091,7.39492287698166,15.8640233410177,14.163255627868,15.0363056398935,21.2221046795514,1.89771252039204,-6.97945173063366,-16.6184987522809,1.76380687661461,-2.09297670003245,-53.8746983228664,1.45900695459244,-11.0104222577931,-24.5457638575381,1.06193286955773,-8.31595647126582,-4.40627587003913,-0.37640172173112,11.2621419736202,5.51906583791416,1.06866986508204,3.79847558006991,-3.88071479391617,-0.314579053994526,-0.618550562957007,-8.80721481338902,1.11832358789046,10.5935746182737,24.5895900086119,-3.0411657744618,-7.92576730932518,-1.29530390949931,0.816982271967235,5.7594155481005,9.62944268986137,1.63839818489391,18.1608128591119,23.6275965969253,14.0100679596535,25.7697589118134,5.42416902032069,-11.7480781577369,-15.6297103657939,-1.56403749449178,4.57488485736164,11.3330625038982,29.7943519519196,19.9578590891743,-7.90121370300649,6.80528229962697,7.41705945788132,0.754981468099648,-21.772297236515,-5.18408340854057,-3.82488868830189,-1.5499792116564,9.1101573984045,1.40521753502145,10.4499670921112,6.99850774067985,9.11062584063759,12.5661759201392,-4.2025037317039,-20.10942406991,-0.565901962006252,-6.01868905540789,-7.8806082439477,-2.15133665264003,-16.4775378546903,-18.0720641555091,-27.9419795759724,-7.17255754171956,-1.74387922914827,4.8739582409279,6.07894688870073,-1.84296181305908,8.48040611361012,8.52491419594724,5.24721659689883
"PRT",404.932034247945,5.84424597910692,16.6989158837777,22.3408996470727,35.1929749317767,31.3629962255125,-1.80039949250137,-3.21502636991995,3.44399134424341,-4.08543012884615,-8.18429218728261,-12.1204265502268,4.55924120777661,-6.50145390690794,0.325765972353435,7.44120920052551,-11.6876148150356,-14.8167328316835,-12.6074784523846,-5.13297745587834,-13.3885500396614,-1.80838609858778,0.170908942302672,0.470344881830222,-26.5906883388643,19.8253195352055,7.15962647231543,11.9365214738189,-3.88119858961206,-7.69198166300924,2.61198149702896,-11.553161937461,-9.25431936228646,-0.844294120854337,5.47998620804622,5.43279302741163,21.6272278142174,26.338308523749,-19.9919845403737,-11.5227369040803,-18.1953549667189,-14.384632221243,-15.0135173153988,-20.7238340864883,-8.0511914903472,6.05017089900113,1.88946035539458,9.17243580019542,5.20123158886925,-0.342380333705797,6.15510003292079,10.5472729191275,-43.176734521913,-54.9291230940619,-6.66920482524789,0.980270364693889,0.895751893461573,3.4759878009144,11.9543526837585,22.5310685411204,10.0486370631148,6.99925716982832,11.3484982541749,-0.812375535283572,-4.9299285253727,-8.6282279152684,3.29754962961024,11.4010219904264,6.38583032862017,3.78882248603096,7.76551273305507,4.27364330976624,-4.85435173342232,2.84985583028126,8.93139660261153,-3.75722438847019,2.38110728215088,4.04191099173446,-6.78946315115973,-14.437392211503,-12.8384715468823,-11.7276668685156,-12.0373689208948,-30.4564592073136,-4.81702831502988,-10.2999950496086,-30.4526707379616,-48.507559627626,-4.24071677806306,9.32345871122571,2.74691118301268,6.33402993389666,-0.172202826933601,10.038237257833,10.8337246185711,10.7715338775994,-2.38558891209666,-5.81738944212404,-1.28407686821007,2.74697609861429,7.32047049766207,8.84850365615663,-1.76521557213479,-6.23760526219136,2.29113715505596,4.79015415185155,6.13817093043863,8.23969846726844,5.18805352842595,11.3206492651992,10.8346154987255,-4.59962597658786,1.26135383684588,1.14549373272293,8.1222198912913,7.14497841997491,5.81100670768648,12.6303862112841,13.1780759439426,26.330072047445,16.3915480899018,-6.61499385378413,-2.77259030636571,6.75764391355168,-17.8985406081283,-2.2071651855485,6.36688963703736,-8.42949703160103,-12.7722228355858,6.2870529043253,9.6279322656497,3.7388014626253,4.814899495822,11.8596763196168,5.58083094128742,5.03166491803005,-3.79767917135851,-15.9502524234483,4.82929674710784,4.8761407233282,-5.58252630877503,-9.81092306029803,-13.8023968092966,-14.4129322782227,-5.48167645144489,2.01867943535711,7.68793046804058,5.57045906969614,2.09649057690051,1.05179672691751,10.1421538854559,10.1606297181937
"QAT",310.775969081284,-0.407431651728829,8.64258817927691,9.00653277066781,23.704896467634,-12.7855267994752,-12.7226836554158,-5.01681489532729,-1.75725420611691,-9.4702732019835,-14.5911187502008,-12.048460323126,0.00254878621206998,-3.16800806324653,7.62765544037869,11.2027742730923,-6.30417317438315,-4.83674509598162,-7.07286908330819,-6.65814807478917,7.85046043857572,-11.6432702696896,-1.49649251241478,4.24320428010446,-0.766017476451721,-3.70875492980653,29.7195795199749,15.9757626012387,-6.84971696634222,-0.900421432458008,-2.57203986039737,5.25117664172892,-1.16886605378868,3.81412672445768,15.9727217915355,-0.413781489397001,8.23829453864827,7.1682635884544,5.47035267087702,-1.51749443384927,-0.602714911049992,-4.16159713279871,-8.09107166169429,-5.57322752448694,-11.734365882106,-1.99922662574526,4.45770713082887,4.41509692023292,14.6652488944497,3.67801151609385,11.1597283361507,14.0923756180362,-17.9805741231541,-46.600175084238,9.01920394221361,14.8146628317558,2.77655891289686,-1.12634224165848,5.60192039480586,13.3475273025027,-7.33575726376522,2.46824743519806,10.962663103707,-11.2526010706948,-10.126896777055,-20.2496328941249,0.521500705522859,9.33682413406155,2.21575381072104,3.26488596050994,3.9520019362358,5.35011851325014,0.5876002356712,5.38192559392083,8.3030133964359,1.69694510255043,2.75014531237075,2.44671765392463,-6.31916941873862,-9.82889341579883,-9.80017499576655,1.55270594096405,-9.04275581676874,23.4605442642517,-1.45546583684956,0.340192341595488,-2.77581763407024,-6.85414024074702,6.70713018508302,4.6749154923364,6.67431063455734,7.60032937939593,-5.61328853714118,-9.7487368433717,-4.35444977607157,12.0031922552878,-3.82954180009773,-7.97665707975321,-5.80233444218572,6.70342514558328,7.63423798253044,15.5503944596966,-4.88339547006239,-9.40063625616461,-7.66333462206103,0.407694344109651,2.81411500466223,4.76298319363043,-1.16894089199458,6.14072324500339,9.41636918021261,4.79901814313538,11.9319533822048,7.59018927499651,1.68153707065748,1.75285865170694,2.96145119497278,1.34179276982969,3.97815512726132,4.19756195953119,2.83557657207103,0.468023175006876,8.58034025813469,4.24242409918272,-4.39885361139624,-8.62493492083217,3.7222595299948,-32.670076283585,-34.2143807824803,9.06193838644586,15.466831373933,12.6789095769093,5.84401455674928,13.0313264807266,5.48806714357767,-3.47708206166191,16.2131317953504,-30.391071437252,-10.9502592778617,-8.10669043725244,-11.7289668731677,0.0348839421371076,1.82483157018106,-2.05349893890097,10.4000145131518,13.6715600032385,19.5840875114224,13.8283328657629,-8.69812564031191,6.03388216038515,11.8315473764706,-6.36309843112812
"ROU",420.439514867228,0.555599674389521,18.7036892958133,23.0854746391595,49.7708897651476,33.4187621049055,-5.1072860003347,1.04308303512063,-9.11181131389851,-8.680665560264,-11.3158090044934,-13.0263936753553,-10.3938189435784,2.12446811822373,2.31215406025817,-41.3712251978286,-12.378304321829,-16.9044630388907,-12.5527898719707,-1.09535485189511,0.861243257414291,3.47034228489836,-16.3739012314919,19.1496649699965,-0.634315119015662,5.40194062732939,7.62681376827807,7.91754168288129,16.5119231056443,-5.25460544519068,-3.27697858721815,-5.3973824237836,6.13953862932683,-0.381937665774258,5.27095527811769,1.99329048199437,14.6212061229139,22.1301425201369,-2.18931454925832,-3.42734649279571,-5.2955425075335,-8.12189041654883,-8.95708606288704,-7.63259958054058,-19.4137311228085,-6.50840057848061,-2.58689612625962,1.02860508079284,3.58596882170144,11.6545535496372,18.1573988380783,26.3381241750146,-14.8333086222243,-11.870721464693,10.0449318653706,12.245686011606,1.10204563017126,-0.958901850555463,4.38511053831081,3.75017936146248,-2.07076129908902,7.01669259782557,4.18112146201737,0.210729922782765,2.23788723949571,-1.39453711347842,-0.615323145050919,3.8889586462484,10.2162500973937,2.16478696930163,4.33443207896758,11.4250081745336,-1.77589782895989,-0.474383468167059,2.27912247526123,3.55241568904691,9.37873759266976,6.44265731104142,-3.64256429293984,-5.8350392271472,-10.5867774238665,-14.6583183439048,-3.12954392300102,17.4926809849948,-2.08189307098046,-4.56739078703607,-6.64344210101087,0.0540613222444495,-11.3793488646382,-2.16965744309478,-1.21526353172936,3.2818859952175,-0.466268340915149,-2.36509869988316,-4.33782232329487,5.05239102306764,-3.37087536750556,-4.47719615632399,-7.84072673386794,8.42634636489002,13.6913597984603,12.1176481645065,-1.25026649055447,-8.9811464352868,-8.19581426873455,11.8729136026835,8.75317377165613,16.298754313834,-1.79495144433156,1.93933936571762,6.90107722319882,-25.3789487506532,-21.8619926006275,-22.2159296262961,-2.57651271481776,-10.4454143893666,-1.26804562984893,0.938551197909319,3.77130052417075,2.14444880501628,0.591166117051404,-1.83924845743604,2.94322372158086,6.60177983421059,-0.620958449253254,-8.42179004431824,-1.39219152659726,17.8564041722099,10.1433132208868,-10.1331163157743,1.45202719890382,6.57625701209293,1.39285144293831,7.88187068958638,6.54443234567513,-9.46717589834415,-31.4408093729147,-64.1668301874652,3.31171929753411,0.691104509246793,-2.58387442795614,-3.53949887575527,-5.45125028179532,-14.6097874979176,-5.58246974974509,-4.66652992499891,-6.80942213065575,-7.15789208787066,-10.0638545093031,0.617463244781315,5.5020632853944,-64.1821584206425
"RUS",404.432935085009,4.77023260611098,13.8354803738767,12.4280380146089,25.9849272987726,3.87624903361134,1.07995945815327,6.52031926904856,21.1516671931155,-0.694689500839102,-7.26009146679072,-28.5868500346814,3.1196360261303,-8.9567256037284,3.30769760979635,64.9842454879915,-14.145825453052,-13.1684360798065,-13.8809656799913,-2.07633762904248,1.58842806120537,-7.61688193631151,29.8883329284005,0,-6.25949970086852,7.27389226304135,-4.01150791809554,-10.77265645778,-6.72825931541655,-2.04228478737179,6.77453205602244,0.715335429245482,-1.70527901441045,1.391974070449,9.18582684843429,-0.375968620738793,17.5613197130959,16.9252691671384,6.81385877956304,-3.97205121497974,-9.72598069722905,-25.6792752728098,-9.76469235311907,-19.9658587985252,-20.0011493482193,-6.51363772720551,-5.57747466483535,-1.41285051822242,-1.45847683826697,5.85580513763759,10.5980303249581,16.0979048647246,-10.4347084745254,-96.5488456247051,-3.00812057850717,2.64986063406467,-0.773250737729258,-6.84794459601331,-3.86631618191036,0.273986179521075,6.14612546996432,6.03354708481562,17.3134533630589,-2.49831329159118,-13.1513658568845,-4.86383067715185,0.75005059909751,4.24672677747065,-21.7379835984319,0.940282496447702,-0.219861681946476,10.2990777869521,1.87469954052156,5.69438926148197,11.2790211537734,1.3352580758907,8.65938098048204,8.12060395814194,-9.86963087636549,-12.5742791637039,-15.0099103413815,0.528981178724124,4.85783646831095,-8.67135358719286,-4.9512045842754,-12.2592026920618,-23.4023824285766,-22.8361830131625,6.01153133520018,-3.62513538387925,1.35645216175254,4.9252111389284,-4.60462986686121,5.81013712997592,0.820100766680708,2.52393786751435,-8.29488471299419,-7.06379113288501,-1.57904892092621,4.89763129631848,12.9797967549076,19.9937746368075,-9.82709964643369,-15.0196041648266,-7.24523004212315,2.56613054265596,8.0619372021457,8.11615930233713,3.93370764993049,8.59208340002387,11.6783052705305,-31.2511822291074,-17.5397445662274,-9.88803971522875,-7.56008554095907,-8.30526369389579,4.34730399512197,11.9116803268121,4.02952066419175,26.3500295641426,20.4784135920734,-1.28112860918012,13.093192568223,14.0340793717835,-12.061000312827,-7.13194326829824,0.782943716504306,6.57363866001343,11.9979372701834,-4.88178339601092,1.64778300780468,0.471026871322765,4.80527982218423,14.5888973493968,12.1633477034199,-2.98402249819038,-3.22613403918578,-14.6608637965003,-0.876334125692156,1.63524232281307,5.82806503016381,-6.2289016681774,-4.26201215914914,-8.0850419223115,7.79387143965137,12.9051654085453,9.72964589149779,0.436967892596088,-5.04602969012722,5.57272523360685,0.888140172881567,5.33932494583097
"SGP",460.165979173671,5.07769823353239,8.86595074617328,19.6725035102482,28.0044488617134,20.8198214629886,-0.948267412627026,-5.42331499043962,10.5028945092876,-4.35409333152213,-6.53783731121034,-13.1281146579458,-6.45501038573381,21.8595069150781,6.0041669985911,14.6981460806956,-9.50589465984436,-9.84385114932766,3.8669432894713,15.4793913458505,-26.401856043785,-1.78573246904743,1.97970659917659,3.92813712876163,12.9255891109225,-14.4416447025971,0.829198278640987,-0.367793979661577,-14.1523887580297,-4.55061633986694,-10.7327769880969,4.78287809827943,11.5470111867604,21.7846487016234,18.1990141578989,5.9137572771327,6.17652854638763,13.1755033399403,-2.17450583013671,-10.2322140395718,-21.6658785138304,-8.25008215473888,-6.51974182036732,-17.0133484105823,-13.5781966625767,3.80359912832843,-5.54451017515163,8.60578825165705,16.3485878430367,-3.23763104801714,6.84553105786301,2.69469354506889,-38.9686477975847,-49.9723507093264,24.3818464521077,19.8879121174737,-5.13575512529615,-3.34905815766707,2.88633132102134,18.6041816816371,-22.9267514697222,8.41943451345775,12.0246110023082,-11.3387138533325,-10.6928072637835,-5.69122522755755,16.0944354514079,15.5577367487556,9.25740920868881,7.69510253890855,19.4068130247423,19.9837521888059,-0.0787274330786461,2.43768096273773,5.74639239658942,7.77424278522328,8.03188864422924,11.400049935144,-8.30965552650797,-17.6945477203703,-2.2037129103616,-14.3878816912784,-4.95205016698885,0,-9.92817720099285,-8.42111674297708,-23.3092061064355,-5.91843959793262,-10.9202441697359,-3.40912167671177,5.08274397793665,-1.00045572392046,-3.21861533460465,4.41668702655212,-3.15225592409881,11.2551704356579,-9.42612321363722,-22.0721282583881,-36.7544041126739,4.46017232832059,15.4911996096693,12.8750469885243,-15.1601526818584,-12.2252734089677,-8.10898685743624,11.8761580630093,15.6540756769289,23.1854959812172,-1.07866760735407,12.0935313779328,2.7710465835306,-20.1454116406709,-45.657840055872,-36.2957827869147,5.13800007249806,13.3857022480986,19.4948238984486,31.7409569318465,20.3695015838801,35.8901888675262,19.1171888551337,-0.302164257683922,1.75642066756637,0.63635734055012,9.44601467042702,-12.8752483176271,-0.214294566919492,6.8899192116085,0.0511782164289607,11.5824413293427,20.6024227264938,19.3081216646586,5.65272142682094,19.4396358165407,17.2210143795382,-50.4704900698657,-69.7347889575388,-125.22061168056,-1.56903476961952,-7.03510825406975,-0.0178240335488985,-6.15387663913245,-12.4220499399454,-13.3452063203624,-1.88435811931477,5.78014106494445,6.42973461037632,-5.54363060152076,-2.31334234603708,12.2066446310051,16.140971952825,12.6004176798064
"SRB",296.500225146063,-4.56508641427502,17.0524965873373,32.2334395477362,50.6958090101797,39.7396869832876,2.5071909329228,13.9788133777815,26.8554972567834,-17.4871782042312,-19.9831515562197,-18.5051074432667,2.13942079183901,-6.79578842286783,-4.3282453843112,-8.2228906219881,-6.66705957479226,-13.249926558408,-6.37130694424185,-8.80266702771386,-9.1860805388464,-8.19818748387174,-58.2629050175124,0,-23.6209623107401,-8.02575253179174,2.98264359921269,-8.27141323468047,-30.7116268337406,2.31285643783434,13.2876937217847,10.0965932469486,23.0490580048017,9.98482435870995,16.4618944711841,1.6183755194653,14.9728195117551,23.2842910069023,-6.67210858847293,-8.13484784096507,-12.4315118387134,-9.81130726100149,-15.1589581583467,-20.4296694709062,-20.338330185352,2.96290191486278,1.89675561699214,6.55429472984312,9.6892139443616,8.20706453826882,11.5514189116843,11.8686668247977,-43.9850667865111,0,-10.7174815963421,-4.36677638678146,-5.93297436125361,1.05679115380359,-7.04704212498509,-8.24579769434579,-16.3338613400559,-4.17567085707664,2.97959516699797,3.62801368928899,-0.855463346478131,-9.10593789674876,7.38686115835741,2.93732047637793,-19.5598225793371,0.0756433231920319,-2.59564116093126,2.54402956096519,-0.583674936717797,3.91643966770701,14.8304000509372,12.2966011862514,17.3857837595894,16.9214018674597,-7.34100143170809,-11.1524237270104,-19.4852643628383,18.1824338313399,12.9799712506792,24.4177991166774,6.1602399690432,-1.00589645973584,-23.6621128537995,2.06502520473878,-3.55607059148303,0.443117440429356,-6.88564453234811,7.23247729361113,6.74859581386037,3.43162444045553,7.65677651230966,12.2596360667012,-1.96310090249986,-1.84880794568182,-12.0964933804573,1.9218188040223,9.9051771323949,12.9751630773275,-0.607990235406077,-7.85252425560267,-1.39893865931418,5.85648549175198,8.46393053673181,11.0482031552458,14.7261444529781,17.3883074384408,18.3296273402664,6.61407206490658,13.0751538993569,12.1920695350614,-14.7263361040718,-13.7747469288926,-0.619416574873049,1.44124304215121,9.90898309482399,20.5357944576259,17.6656882468386,-5.84289942386914,-6.3646208449621,4.84093715037318,-9.26433229061871,1.51203663143911,-3.27111124098024,6.01626587801874,8.61432363853786,2.98310439340049,15.7650352407145,19.6299708713704,-3.75501101746228,1.56476780881539,2.72121471425025,11.7309312444659,8.83463119090832,-11.6561510797987,4.97021150224548,-4.91241393802809,13.9604135759426,12.1180586204782,5.97590267741029,-2.85488548991644,8.16358563937152,8.25967017552535,15.351024347796,8.33725960883405,-0.716276749005973,16.4068865072983,1.59793354412267,-4.98679189813181
